Cloudlet ID,Status,Datacenter ID,VM ID,Actual CPU Time,Start Time,End Time,Task Size,Wait Time,Response Time,Makespan,Turnaround Time
1248,SUCCESS,2,89,7.99,0.01,8.00,Medium,0.00,7.99,7.99,7.99
1549,SUCCESS,2,89,7.99,0.01,8.00,Medium,0.00,7.99,7.99,7.99
1726,SUCCESS,2,89,7.99,0.01,8.00,Medium,0.00,7.99,7.99,7.99
330,SUCCESS,2,11,8.01,0.01,8.02,Small,0.00,8.01,8.01,8.01
1133,SUCCESS,2,61,8.01,0.01,8.02,Medium,0.00,8.01,8.01,8.01
188,SUCCESS,2,45,8.01,0.01,8.02,Small,0.00,8.01,8.01,8.01
1262,SUCCESS,2,75,8.01,0.01,8.02,Medium,0.00,8.01,8.01,8.01
704,SUCCESS,2,42,8.02,0.01,8.03,Small,0.00,8.02,8.02,8.02
1377,SUCCESS,2,93,8.02,0.01,8.03,Medium,0.00,8.02,8.02,8.02
1234,SUCCESS,2,66,8.02,0.01,8.03,Medium,0.00,8.02,8.02,8.02
1667,SUCCESS,2,50,8.04,0.01,8.05,Medium,0.00,8.04,8.04,8.04
1740,SUCCESS,2,66,8.04,0.01,8.05,Medium,0.00,8.04,8.04,8.04
1537,SUCCESS,2,69,8.04,0.01,8.05,Medium,0.00,8.04,8.04,8.04
539,SUCCESS,2,21,8.06,0.01,8.07,Small,0.00,8.06,8.06,8.06
1525,SUCCESS,2,61,8.06,0.01,8.07,Medium,0.00,8.06,8.06,8.06
1444,SUCCESS,2,85,8.06,0.01,8.07,Medium,0.00,8.06,8.06,8.06
1799,SUCCESS,2,66,8.06,0.01,8.07,Medium,0.00,8.06,8.06,8.06
746,SUCCESS,2,21,8.07,0.01,8.08,Small,0.00,8.07,8.07,8.07
909,SUCCESS,2,72,8.07,0.01,8.08,Medium,0.00,8.07,8.07,8.07
1093,SUCCESS,2,54,8.07,0.01,8.08,Medium,0.00,8.07,8.07,8.07
19,SUCCESS,2,2,8.09,0.01,8.10,Small,0.00,8.09,8.09,8.09
1462,SUCCESS,2,62,8.09,0.01,8.10,Medium,0.00,8.09,8.09,8.09
484,SUCCESS,2,25,8.09,0.01,8.10,Small,0.00,8.09,8.09,8.09
1223,SUCCESS,2,50,8.11,0.01,8.12,Medium,0.00,8.11,8.11,8.11
397,SUCCESS,2,5,8.11,0.01,8.12,Small,0.00,8.11,8.11,8.11
1392,SUCCESS,2,60,8.13,0.01,8.14,Medium,0.00,8.13,8.13,8.13
1738,SUCCESS,2,60,8.13,0.01,8.14,Medium,0.00,8.13,8.13,8.13
908,SUCCESS,2,80,8.13,0.01,8.14,Medium,0.00,8.13,8.13,8.13
494,SUCCESS,2,23,8.13,0.01,8.14,Small,0.00,8.13,8.13,8.13
1333,SUCCESS,2,75,8.13,0.01,8.14,Medium,0.00,8.13,8.13,8.13
1385,SUCCESS,2,56,8.15,0.01,8.16,Medium,0.00,8.15,8.15,8.15
291,SUCCESS,2,7,8.15,0.01,8.16,Small,0.00,8.15,8.15,8.15
1056,SUCCESS,2,97,8.15,0.01,8.16,Medium,0.00,8.15,8.15,8.15
1148,SUCCESS,2,57,8.16,0.01,8.17,Medium,0.00,8.16,8.16,8.16
1589,SUCCESS,2,77,8.16,0.01,8.17,Medium,0.00,8.16,8.16,8.16
457,SUCCESS,2,1,8.18,0.01,8.19,Small,0.00,8.18,8.18,8.18
894,SUCCESS,2,22,8.19,0.01,8.20,Small,0.00,8.19,8.19,8.19
621,SUCCESS,2,42,8.19,0.01,8.20,Small,0.00,8.19,8.19,8.19
814,SUCCESS,2,23,8.19,0.01,8.20,Small,0.00,8.19,8.19,8.19
1514,SUCCESS,2,63,8.19,0.01,8.20,Medium,0.00,8.19,8.19,8.19
651,SUCCESS,2,35,8.19,0.01,8.20,Small,0.00,8.19,8.19,8.19
950,SUCCESS,2,64,8.20,0.01,8.21,Medium,0.00,8.20,8.20,8.20
661,SUCCESS,2,35,8.20,0.01,8.21,Small,0.00,8.20,8.20,8.20
1438,SUCCESS,2,85,8.20,0.01,8.21,Medium,0.00,8.20,8.20,8.20
468,SUCCESS,2,19,8.22,0.01,8.23,Small,0.00,8.22,8.22,8.22
429,SUCCESS,2,29,8.22,0.01,8.23,Small,0.00,8.22,8.22,8.22
419,SUCCESS,2,49,8.22,0.01,8.23,Small,0.00,8.22,8.22,8.22
1659,SUCCESS,2,79,8.22,0.01,8.23,Medium,0.00,8.22,8.22,8.22
232,SUCCESS,2,30,8.24,0.01,8.25,Small,0.00,8.24,8.24,8.24
424,SUCCESS,2,41,8.24,0.01,8.25,Small,0.00,8.24,8.24,8.24
1556,SUCCESS,2,81,8.24,0.01,8.25,Medium,0.00,8.24,8.24,8.24
1653,SUCCESS,2,72,8.24,0.01,8.25,Medium,0.00,8.24,8.24,8.24
1604,SUCCESS,2,64,8.24,0.01,8.25,Medium,0.00,8.24,8.24,8.24
783,SUCCESS,2,17,8.24,0.01,8.25,Small,0.00,8.24,8.24,8.24
543,SUCCESS,2,42,8.25,0.01,8.26,Small,0.00,8.25,8.25,8.25
1650,SUCCESS,2,93,8.25,0.01,8.26,Medium,0.00,8.25,8.25,8.25
1698,SUCCESS,2,95,8.25,0.01,8.26,Medium,0.00,8.25,8.25,8.25
472,SUCCESS,2,30,8.27,0.01,8.28,Small,0.00,8.27,8.27,8.27
1024,SUCCESS,2,50,8.27,0.01,8.28,Medium,0.00,8.27,8.27,8.27
1699,SUCCESS,2,93,8.27,0.01,8.28,Medium,0.00,8.27,8.27,8.27
1137,SUCCESS,2,97,8.27,0.01,8.28,Medium,0.00,8.27,8.27,8.27
47,SUCCESS,2,0,8.29,0.01,8.30,Small,0.00,8.29,8.29,8.29
1028,SUCCESS,2,91,8.29,0.01,8.30,Medium,0.00,8.29,8.29,8.29
892,SUCCESS,2,42,8.29,0.01,8.30,Small,0.00,8.29,8.29,8.29
635,SUCCESS,2,33,8.29,0.01,8.30,Small,0.00,8.29,8.29,8.29
1308,SUCCESS,2,53,8.29,0.01,8.30,Medium,0.00,8.29,8.29,8.29
976,SUCCESS,2,64,8.29,0.01,8.30,Medium,0.00,8.29,8.29,8.29
1718,SUCCESS,2,94,8.29,0.01,8.30,Medium,0.00,8.29,8.29,8.29
769,SUCCESS,2,21,8.31,0.01,8.32,Small,0.00,8.31,8.31,8.31
477,SUCCESS,2,33,8.31,0.01,8.32,Small,0.00,8.31,8.31,8.31
55,SUCCESS,2,4,8.31,0.01,8.32,Small,0.00,8.31,8.31,8.31
1314,SUCCESS,2,54,8.31,0.01,8.32,Medium,0.00,8.31,8.31,8.31
1224,SUCCESS,2,85,8.31,0.01,8.32,Medium,0.00,8.31,8.31,8.31
1440,SUCCESS,2,95,8.31,0.01,8.32,Medium,0.00,8.31,8.31,8.31
1219,SUCCESS,2,93,8.33,0.01,8.34,Medium,0.00,8.33,8.33,8.33
344,SUCCESS,2,25,8.33,0.01,8.34,Small,0.00,8.33,8.33,8.33
420,SUCCESS,2,25,8.33,0.01,8.34,Small,0.00,8.33,8.33,8.33
1239,SUCCESS,2,85,8.33,0.01,8.34,Medium,0.00,8.33,8.33,8.33
71,SUCCESS,2,0,8.35,0.01,8.36,Small,0.00,8.35,8.35,8.35
369,SUCCESS,2,30,8.35,0.01,8.36,Small,0.00,8.35,8.35,8.35
880,SUCCESS,2,21,8.35,0.01,8.36,Small,0.00,8.35,8.35,8.35
406,SUCCESS,2,33,8.35,0.01,8.36,Small,0.00,8.35,8.35,8.35
1423,SUCCESS,2,64,8.35,0.01,8.36,Medium,0.00,8.35,8.35,8.35
1270,SUCCESS,2,85,8.35,0.01,8.36,Medium,0.00,8.35,8.35,8.35
1630,SUCCESS,2,67,8.35,0.01,8.36,Medium,0.00,8.35,8.35,8.35
1572,SUCCESS,2,61,8.38,0.01,8.39,Medium,0.00,8.38,8.38,8.38
1023,SUCCESS,2,81,8.38,0.01,8.39,Medium,0.00,8.38,8.38,8.38
139,SUCCESS,2,12,8.38,0.01,8.39,Small,0.00,8.38,8.38,8.38
1578,SUCCESS,2,62,8.38,0.01,8.39,Medium,0.00,8.38,8.38,8.38
1531,SUCCESS,2,63,8.38,0.01,8.39,Medium,0.00,8.38,8.38,8.38
1173,SUCCESS,2,94,8.38,0.01,8.39,Medium,0.00,8.38,8.38,8.38
754,SUCCESS,2,7,8.38,0.01,8.39,Small,0.00,8.38,8.38,8.38
89,SUCCESS,2,30,8.40,0.01,8.41,Small,0.00,8.40,8.40,8.40
1761,SUCCESS,2,91,8.40,0.01,8.41,Medium,0.00,8.40,8.40,8.40
1695,SUCCESS,2,68,8.40,0.01,8.41,Medium,0.00,8.40,8.40,8.40
1586,SUCCESS,2,64,8.41,0.01,8.42,Medium,0.00,8.41,8.41,8.41
1306,SUCCESS,2,65,8.41,0.01,8.42,Medium,0.00,8.41,8.41,8.41
1193,SUCCESS,2,69,8.41,0.01,8.42,Medium,0.00,8.41,8.41,8.41
1745,SUCCESS,2,64,8.43,0.01,8.44,Medium,0.00,8.43,8.43,8.43
945,SUCCESS,2,65,8.43,0.01,8.44,Medium,0.00,8.43,8.43,8.43
1232,SUCCESS,2,75,8.43,0.01,8.44,Medium,0.00,8.43,8.43,8.43
992,SUCCESS,2,54,8.45,0.01,8.46,Medium,0.00,8.45,8.45,8.45
179,SUCCESS,2,15,8.45,0.01,8.46,Small,0.00,8.45,8.45,8.45
1155,SUCCESS,2,77,8.45,0.01,8.46,Medium,0.00,8.45,8.45,8.45
1519,SUCCESS,2,63,8.48,0.01,8.49,Medium,0.00,8.48,8.48,8.48
1691,SUCCESS,2,63,8.48,0.01,8.49,Medium,0.00,8.48,8.48,8.48
1352,SUCCESS,2,96,8.48,0.01,8.49,Medium,0.00,8.48,8.48,8.48
1703,SUCCESS,2,57,8.48,0.01,8.49,Medium,0.00,8.48,8.48,8.48
443,SUCCESS,2,29,8.48,0.01,8.49,Small,0.00,8.48,8.48,8.48
1749,SUCCESS,2,79,8.48,0.01,8.49,Medium,0.00,8.48,8.48,8.48
1179,SUCCESS,2,89,8.48,0.01,8.49,Medium,0.00,8.48,8.48,8.48
1724,SUCCESS,2,67,8.49,0.01,8.50,Medium,0.00,8.49,8.49,8.49
1682,SUCCESS,2,68,8.49,0.01,8.50,Medium,0.00,8.49,8.49,8.49
1602,SUCCESS,2,60,8.51,0.01,8.52,Medium,0.00,8.51,8.51,8.51
1176,SUCCESS,2,91,8.51,0.01,8.52,Medium,0.00,8.51,8.51,8.51
636,SUCCESS,2,24,8.51,0.01,8.52,Small,0.00,8.51,8.51,8.51
1382,SUCCESS,2,65,8.51,0.01,8.52,Medium,0.00,8.51,8.51,8.51
808,SUCCESS,2,7,8.51,0.01,8.52,Small,0.00,8.51,8.51,8.51
475,SUCCESS,2,49,8.51,0.01,8.52,Small,0.00,8.51,8.51,8.51
467,SUCCESS,2,24,8.54,0.01,8.55,Small,0.00,8.54,8.54,8.54
1783,SUCCESS,2,50,8.56,0.01,8.57,Medium,0.00,8.56,8.56,8.56
1116,SUCCESS,2,65,8.56,0.01,8.57,Medium,0.00,8.56,8.56,8.56
58,SUCCESS,2,47,8.56,0.01,8.57,Small,0.00,8.56,8.56,8.56
838,SUCCESS,2,47,8.56,0.01,8.57,Small,0.00,8.56,8.56,8.56
958,SUCCESS,2,57,8.56,0.01,8.57,Medium,0.00,8.56,8.56,8.56
1505,SUCCESS,2,79,8.56,0.01,8.57,Medium,0.00,8.56,8.56,8.56
1265,SUCCESS,2,70,8.60,0.01,8.61,Medium,0.00,8.60,8.60,8.60
284,SUCCESS,2,1,8.60,0.01,8.61,Small,0.00,8.60,8.60,8.60
1087,SUCCESS,2,72,8.60,0.01,8.61,Medium,0.00,8.60,8.60,8.60
1409,SUCCESS,2,83,8.60,0.01,8.61,Medium,0.00,8.60,8.60,8.60
1720,SUCCESS,2,95,8.60,0.01,8.61,Medium,0.00,8.60,8.60,8.60
1757,SUCCESS,2,57,8.60,0.01,8.61,Medium,0.00,8.60,8.60,8.60
1381,SUCCESS,2,68,8.60,0.01,8.61,Medium,0.00,8.60,8.60,8.60
408,SUCCESS,2,29,8.60,0.01,8.61,Small,0.00,8.60,8.60,8.60
577,SUCCESS,2,49,8.60,0.01,8.61,Small,0.00,8.60,8.60,8.60
189,SUCCESS,2,1,8.62,0.01,8.63,Small,0.00,8.62,8.62,8.62
1668,SUCCESS,2,56,8.62,0.01,8.63,Medium,0.00,8.62,8.62,8.62
235,SUCCESS,2,12,8.64,0.01,8.65,Small,0.00,8.64,8.64,8.64
140,SUCCESS,2,17,8.64,0.01,8.65,Small,0.00,8.64,8.64,8.64
1646,SUCCESS,2,69,8.64,0.01,8.65,Medium,0.00,8.64,8.64,8.64
1750,SUCCESS,2,91,8.66,0.01,8.67,Medium,0.00,8.66,8.66,8.66
1722,SUCCESS,2,56,8.66,0.01,8.67,Medium,0.00,8.66,8.66,8.66
1168,SUCCESS,2,96,8.66,0.01,8.67,Medium,0.00,8.66,8.66,8.66
1618,SUCCESS,2,77,8.66,0.01,8.67,Medium,0.00,8.66,8.66,8.66
236,SUCCESS,2,38,8.66,0.01,8.67,Small,0.00,8.66,8.66,8.66
25,SUCCESS,2,29,8.66,0.01,8.67,Small,0.00,8.66,8.66,8.66
20,SUCCESS,2,49,8.66,0.01,8.67,Small,0.00,8.66,8.66,8.66
1272,SUCCESS,2,79,8.66,0.01,8.67,Medium,0.00,8.66,8.66,8.66
1594,SUCCESS,2,61,8.68,0.01,8.69,Medium,0.00,8.68,8.68,8.68
594,SUCCESS,2,24,8.68,0.01,8.69,Small,0.00,8.68,8.68,8.68
733,SUCCESS,2,22,8.69,0.01,8.70,Small,0.00,8.69,8.69,8.69
1061,SUCCESS,2,95,8.69,0.01,8.70,Medium,0.00,8.69,8.69,8.69
1599,SUCCESS,2,50,8.71,0.01,8.72,Medium,0.00,8.71,8.71,8.71
1664,SUCCESS,2,54,8.71,0.01,8.72,Medium,0.00,8.71,8.71,8.71
504,SUCCESS,2,5,8.71,0.01,8.72,Small,0.00,8.71,8.71,8.71
1615,SUCCESS,2,79,8.71,0.01,8.72,Medium,0.00,8.71,8.71,8.71
662,SUCCESS,2,5,8.72,0.01,8.73,Small,0.00,8.72,8.72,8.72
1426,SUCCESS,2,70,8.74,0.01,8.75,Medium,0.00,8.74,8.74,8.74
316,SUCCESS,2,22,8.74,0.01,8.75,Small,0.00,8.74,8.74,8.74
410,SUCCESS,2,23,8.74,0.01,8.75,Small,0.00,8.74,8.74,8.74
1493,SUCCESS,2,91,8.76,0.01,8.77,Medium,0.00,8.76,8.76,8.76
1371,SUCCESS,2,73,8.76,0.01,8.77,Medium,0.00,8.76,8.76,8.76
1394,SUCCESS,2,83,8.76,0.01,8.77,Medium,0.00,8.76,8.76,8.76
852,SUCCESS,2,7,8.76,0.01,8.77,Small,0.00,8.76,8.76,8.76
625,SUCCESS,2,29,8.76,0.01,8.77,Small,0.00,8.76,8.76,8.76
1131,SUCCESS,2,79,8.76,0.01,8.77,Medium,0.00,8.76,8.76,8.76
1443,SUCCESS,2,73,8.78,0.01,8.79,Medium,0.00,8.78,8.78,8.78
96,SUCCESS,2,29,8.78,0.01,8.79,Small,0.00,8.78,8.78,8.78
1366,SUCCESS,2,89,8.78,0.01,8.79,Medium,0.00,8.78,8.78,8.78
1535,SUCCESS,2,96,8.80,0.01,8.81,Medium,0.00,8.80,8.80,8.80
1674,SUCCESS,2,67,8.80,0.01,8.81,Medium,0.00,8.80,8.80,8.80
199,SUCCESS,2,49,8.80,0.01,8.81,Small,0.00,8.80,8.80,8.80
1638,SUCCESS,2,90,8.82,0.01,8.83,Medium,0.00,8.82,8.82,8.82
858,SUCCESS,2,31,8.82,0.01,8.83,Small,0.00,8.82,8.82,8.82
1565,SUCCESS,2,97,8.82,0.01,8.83,Medium,0.00,8.82,8.82,8.82
177,SUCCESS,2,15,8.84,0.01,8.85,Small,0.00,8.84,8.84,8.84
227,SUCCESS,2,25,8.84,0.01,8.85,Small,0.00,8.84,8.84,8.84
1159,SUCCESS,2,80,8.86,0.01,8.87,Medium,0.00,8.86,8.86,8.86
99,SUCCESS,2,41,8.86,0.01,8.87,Small,0.00,8.86,8.86,8.86
1123,SUCCESS,2,73,8.86,0.01,8.87,Medium,0.00,8.86,8.86,8.86
242,SUCCESS,2,15,8.86,0.01,8.87,Small,0.00,8.86,8.86,8.86
466,SUCCESS,2,7,8.86,0.01,8.87,Small,0.00,8.86,8.86,8.86
782,SUCCESS,2,7,8.86,0.01,8.87,Small,0.00,8.86,8.86,8.86
1496,SUCCESS,2,69,8.86,0.01,8.87,Medium,0.00,8.86,8.86,8.86
1029,SUCCESS,2,62,8.88,0.01,8.89,Medium,0.00,8.88,8.88,8.88
905,SUCCESS,2,73,8.88,0.01,8.89,Medium,0.00,8.88,8.88,8.88
1488,SUCCESS,2,80,8.90,0.01,8.91,Medium,0.00,8.90,8.90,8.90
386,SUCCESS,2,1,8.90,0.01,8.91,Small,0.00,8.90,8.90,8.90
521,SUCCESS,2,7,8.90,0.01,8.91,Small,0.00,8.90,8.90,8.90
1489,SUCCESS,2,61,8.92,0.01,8.93,Medium,0.00,8.92,8.92,8.92
6,SUCCESS,2,35,8.92,0.01,8.93,Small,0.00,8.92,8.92,8.92
1640,SUCCESS,2,56,8.93,0.01,8.94,Medium,0.00,8.93,8.93,8.93
1383,SUCCESS,2,81,8.95,0.01,8.96,Medium,0.00,8.95,8.95,8.95
1167,SUCCESS,2,72,8.95,0.01,8.96,Medium,0.00,8.95,8.95,8.95
229,SUCCESS,2,15,8.95,0.01,8.96,Small,0.00,8.95,8.95,8.95
633,SUCCESS,2,19,8.95,0.01,8.96,Small,0.00,8.95,8.95,8.95
810,SUCCESS,2,20,8.96,0.01,8.97,Small,0.00,8.96,8.96,8.96
1748,SUCCESS,2,50,8.96,0.01,8.97,Medium,0.00,8.96,8.96,8.96
134,SUCCESS,2,1,8.96,0.01,8.97,Small,0.00,8.96,8.96,8.96
226,SUCCESS,2,35,8.96,0.01,8.97,Small,0.00,8.96,8.96,8.96
1625,SUCCESS,2,80,8.97,0.01,8.98,Medium,0.00,8.97,8.97,8.97
872,SUCCESS,2,24,8.97,0.01,8.98,Small,0.00,8.97,8.97,8.97
1299,SUCCESS,2,70,8.99,0.01,9.00,Medium,0.00,8.99,8.99,8.99
1156,SUCCESS,2,84,8.99,0.01,9.00,Medium,0.00,8.99,8.99,8.99
589,SUCCESS,2,12,9.00,0.01,9.01,Small,0.00,9.00,9.00,9.00
980,SUCCESS,2,65,9.00,0.01,9.01,Medium,0.00,9.00,9.00,9.00
1450,SUCCESS,2,65,9.02,0.01,9.03,Medium,0.00,9.02,9.02,9.02
1157,SUCCESS,2,56,9.02,0.01,9.03,Medium,0.00,9.02,9.02,9.02
1026,SUCCESS,2,50,9.07,0.01,9.08,Medium,0.00,9.07,9.07,9.07
1411,SUCCESS,2,90,9.07,0.01,9.08,Medium,0.00,9.07,9.07,9.07
851,SUCCESS,2,24,9.07,0.01,9.08,Small,0.00,9.07,9.07,9.07
1051,SUCCESS,2,65,9.07,0.01,9.08,Medium,0.00,9.07,9.07,9.07
1217,SUCCESS,2,65,9.07,0.01,9.08,Medium,0.00,9.07,9.07,9.07
1008,SUCCESS,2,89,9.07,0.01,9.08,Medium,0.00,9.07,9.07,9.07
1057,SUCCESS,2,72,9.08,0.01,9.09,Medium,0.00,9.08,9.08,9.08
606,SUCCESS,2,7,9.08,0.01,9.09,Small,0.00,9.08,9.08,9.08
540,SUCCESS,2,19,9.08,0.01,9.09,Small,0.00,9.08,9.08,9.08
1737,SUCCESS,2,89,9.08,0.01,9.09,Medium,0.00,9.08,9.08,9.08
431,SUCCESS,2,5,9.10,0.01,9.11,Small,0.00,9.10,9.10,9.10
4,SUCCESS,2,38,9.10,0.01,9.11,Small,0.00,9.10,9.10,9.10
405,SUCCESS,2,38,9.10,0.01,9.11,Small,0.00,9.10,9.10,9.10
956,SUCCESS,2,73,9.12,0.01,9.13,Medium,0.00,9.12,9.12,9.12
448,SUCCESS,2,7,9.12,0.01,9.13,Small,0.00,9.12,9.12,9.12
1490,SUCCESS,2,89,9.12,0.01,9.13,Medium,0.00,9.12,9.12,9.12
1521,SUCCESS,2,50,9.14,0.01,9.15,Medium,0.00,9.14,9.14,9.14
329,SUCCESS,2,12,9.14,0.01,9.15,Small,0.00,9.14,9.14,9.14
1560,SUCCESS,2,54,9.14,0.01,9.15,Medium,0.00,9.14,9.14,9.14
1569,SUCCESS,2,90,9.15,0.01,9.16,Medium,0.00,9.15,9.15,9.15
1585,SUCCESS,2,90,9.15,0.01,9.16,Medium,0.00,9.15,9.15,9.15
792,SUCCESS,2,1,9.15,0.01,9.16,Small,0.00,9.15,9.15,9.15
1094,SUCCESS,2,61,9.15,0.01,9.16,Medium,0.00,9.15,9.15,9.15
321,SUCCESS,2,15,9.15,0.01,9.16,Small,0.00,9.15,9.15,9.15
1422,SUCCESS,2,57,9.15,0.01,9.16,Medium,0.00,9.15,9.15,9.15
364,SUCCESS,2,19,9.15,0.01,9.16,Small,0.00,9.15,9.15,9.15
1676,SUCCESS,2,69,9.15,0.01,9.16,Medium,0.00,9.15,9.15,9.15
496,SUCCESS,2,1,9.17,0.01,9.18,Small,0.00,9.17,9.17,9.17
1636,SUCCESS,2,81,9.17,0.01,9.18,Medium,0.00,9.17,9.17,9.17
1723,SUCCESS,2,63,9.17,0.01,9.18,Medium,0.00,9.17,9.17,9.17
1687,SUCCESS,2,94,9.17,0.01,9.18,Medium,0.00,9.17,9.17,9.17
1778,SUCCESS,2,69,9.17,0.01,9.18,Medium,0.00,9.17,9.17,9.17
920,SUCCESS,2,60,9.19,0.01,9.20,Medium,0.00,9.19,9.19,9.19
727,SUCCESS,2,31,9.19,0.01,9.20,Small,0.00,9.19,9.19,9.19
1140,SUCCESS,2,81,9.19,0.01,9.20,Medium,0.00,9.19,9.19,9.19
710,SUCCESS,2,45,9.19,0.01,9.20,Small,0.00,9.19,9.19,9.19
1229,SUCCESS,2,90,9.21,0.01,9.22,Medium,0.00,9.21,9.21,9.21
1257,SUCCESS,2,90,9.21,0.01,9.22,Medium,0.00,9.21,9.21,9.21
763,SUCCESS,2,12,9.21,0.01,9.22,Small,0.00,9.21,9.21,9.21
220,SUCCESS,2,24,9.21,0.01,9.22,Small,0.00,9.21,9.21,9.21
1378,SUCCESS,2,67,9.21,0.01,9.22,Medium,0.00,9.21,9.21,9.21
1365,SUCCESS,2,80,9.23,0.01,9.24,Medium,0.00,9.23,9.23,9.23
1041,SUCCESS,2,61,9.23,0.01,9.24,Medium,0.00,9.23,9.23,9.23
315,SUCCESS,2,32,9.23,0.01,9.24,Small,0.00,9.23,9.23,9.23
404,SUCCESS,2,5,9.23,0.01,9.24,Small,0.00,9.23,9.23,9.23
1337,SUCCESS,2,57,9.23,0.01,9.24,Medium,0.00,9.23,9.23,9.23
939,SUCCESS,2,54,9.25,0.01,9.26,Medium,0.00,9.25,9.25,9.25
643,SUCCESS,2,15,9.25,0.01,9.26,Small,0.00,9.25,9.25,9.25
266,SUCCESS,2,47,9.25,0.01,9.26,Small,0.00,9.25,9.25,9.25
1076,SUCCESS,2,77,9.25,0.01,9.26,Medium,0.00,9.25,9.25,9.25
453,SUCCESS,2,19,9.25,0.01,9.26,Small,0.00,9.25,9.25,9.25
1656,SUCCESS,2,80,9.27,0.01,9.28,Medium,0.00,9.27,9.27,9.27
1536,SUCCESS,2,63,9.27,0.01,9.28,Medium,0.00,9.27,9.27,9.27
342,SUCCESS,2,19,9.27,0.01,9.28,Small,0.00,9.27,9.27,9.27
1166,SUCCESS,2,69,9.27,0.01,9.28,Medium,0.00,9.27,9.27,9.27
187,SUCCESS,2,25,9.29,0.01,9.30,Small,0.00,9.29,9.29,9.29
1658,SUCCESS,2,95,9.29,0.01,9.30,Medium,0.00,9.29,9.29,9.29
1575,SUCCESS,2,56,9.29,0.01,9.30,Medium,0.00,9.29,9.29,9.29
957,SUCCESS,2,90,9.30,0.01,9.31,Medium,0.00,9.30,9.30,9.30
1011,SUCCESS,2,90,9.31,0.01,9.32,Medium,0.00,9.31,9.31,9.31
1340,SUCCESS,2,81,9.31,0.01,9.32,Medium,0.00,9.31,9.31,9.31
1635,SUCCESS,2,83,9.33,0.01,9.34,Medium,0.00,9.33,9.33,9.33
0,SUCCESS,2,24,9.33,0.01,9.34,Small,0.00,9.33,9.33,9.33
864,SUCCESS,2,5,9.33,0.01,9.34,Small,0.00,9.33,9.33,9.33
1517,SUCCESS,2,98,9.33,0.01,9.34,Medium,0.00,9.33,9.33,9.33
436,SUCCESS,2,12,9.35,0.01,9.36,Small,0.00,9.35,9.35,9.35
1324,SUCCESS,2,54,9.35,0.01,9.36,Medium,0.00,9.35,9.35,9.35
122,SUCCESS,2,35,9.35,0.01,9.36,Small,0.00,9.35,9.35,9.35
1710,SUCCESS,2,89,9.35,0.01,9.36,Medium,0.00,9.35,9.35,9.35
1675,SUCCESS,2,50,9.37,0.01,9.38,Medium,0.00,9.37,9.37,9.37
85,SUCCESS,2,23,9.37,0.01,9.38,Small,0.00,9.37,9.37,9.37
261,SUCCESS,2,32,9.38,0.01,9.39,Small,0.00,9.38,9.38,9.38
59,SUCCESS,2,43,9.38,0.01,9.39,Small,0.00,9.38,9.38,9.38
1654,SUCCESS,2,83,9.38,0.01,9.39,Medium,0.00,9.38,9.38,9.38
399,SUCCESS,2,20,9.40,0.01,9.41,Small,0.00,9.40,9.40,9.40
870,SUCCESS,2,20,9.40,0.01,9.41,Small,0.00,9.40,9.40,9.40
685,SUCCESS,2,22,9.40,0.01,9.41,Small,0.00,9.40,9.40,9.40
1707,SUCCESS,2,63,9.40,0.01,9.41,Medium,0.00,9.40,9.40,9.40
1546,SUCCESS,2,75,9.40,0.01,9.41,Medium,0.00,9.40,9.40,9.40
137,SUCCESS,2,47,9.40,0.01,9.41,Small,0.00,9.40,9.40,9.40
1058,SUCCESS,2,90,9.42,0.01,9.43,Medium,0.00,9.42,9.42,9.42
1725,SUCCESS,2,61,9.42,0.01,9.43,Medium,0.00,9.42,9.42,9.42
1397,SUCCESS,2,72,9.42,0.01,9.43,Medium,0.00,9.42,9.42,9.42
279,SUCCESS,2,43,9.42,0.01,9.43,Small,0.00,9.42,9.42,9.42
298,SUCCESS,2,25,9.42,0.01,9.43,Small,0.00,9.42,9.42,9.42
1301,SUCCESS,2,57,9.42,0.01,9.43,Medium,0.00,9.42,9.42,9.42
1290,SUCCESS,2,89,9.42,0.01,9.43,Medium,0.00,9.42,9.42,9.42
1021,SUCCESS,2,60,9.43,0.01,9.44,Medium,0.00,9.43,9.43,9.43
1198,SUCCESS,2,80,9.43,0.01,9.44,Medium,0.00,9.43,9.43,9.43
973,SUCCESS,2,72,9.43,0.01,9.44,Medium,0.00,9.43,9.43,9.43
447,SUCCESS,2,25,9.43,0.01,9.44,Small,0.00,9.43,9.43,9.43
460,SUCCESS,2,12,9.45,0.01,9.46,Small,0.00,9.45,9.45,9.45
707,SUCCESS,2,23,9.45,0.01,9.46,Small,0.00,9.45,9.45,9.45
913,SUCCESS,2,53,9.46,0.01,9.47,Medium,0.00,9.46,9.46,9.46
1781,SUCCESS,2,60,9.48,0.01,9.49,Medium,0.00,9.48,9.48,9.48
1408,SUCCESS,2,72,9.48,0.01,9.49,Medium,0.00,9.48,9.48,9.48
1499,SUCCESS,2,72,9.48,0.01,9.49,Medium,0.00,9.48,9.48,9.48
1264,SUCCESS,2,63,9.48,0.01,9.49,Medium,0.00,9.48,9.48,9.48
234,SUCCESS,2,15,9.48,0.01,9.49,Small,0.00,9.48,9.48,9.48
1416,SUCCESS,2,65,9.48,0.01,9.49,Medium,0.00,9.48,9.48,9.48
